x-axis,1,2
second,Volt,Volt
+529.0000E-06,-21.4824112E-03,-60.3015069E-03
+529.5000E-06,+2.3869353E-03,-60.3015069E-03
+530.0000E-06,-1.3819089E-03,-60.3015069E-03
+530.5000E-06,-15.2010042E-03,-42.7135674E-03
+531.0000E-06,-15.2010042E-03,-40.2010046E-03
+531.5000E-06,-15.2010042E-03,-60.3015069E-03
+532.0000E-06,-8.9195973E-03,-52.7638185E-03
+532.5000E-06,-15.2010042E-03,-56.5326627E-03
+533.0000E-06,+4.8994981E-03,-40.2010046E-03
+533.5000E-06,-17.7135670E-03,-40.2010046E-03
+534.0000E-06,-15.2010042E-03,-46.4824116E-03
+534.5000E-06,-15.2010042E-03,-56.5326627E-03
+535.0000E-06,+4.8994981E-03,-46.4824116E-03
+535.5000E-06,+4.8994981E-03,-42.7135674E-03
+536.0000E-06,+12.4371864E-03,-52.7638185E-03
+536.5000E-06,+4.8994981E-03,-60.3015069E-03
+537.0000E-06,-1.3819089E-03,-60.3015069E-03
+537.5000E-06,+4.8994981E-03,-60.3015069E-03
+538.0000E-06,-1.3819089E-03,-52.7638185E-03
+538.5000E-06,+4.8994981E-03,-40.2010046E-03
+539.0000E-06,+4.8994981E-03,-52.7638185E-03
+539.5000E-06,+4.8994981E-03,-60.3015069E-03
+540.0000E-06,+18.7185934E-03,-52.7638185E-03
+540.5000E-06,+25.0000004E-03,-56.5326627E-03
+541.0000E-06,+4.8994981E-03,-52.7638185E-03
+541.5000E-06,-11.4321600E-03,-40.2010046E-03
+542.0000E-06,-7.6633159E-03,-40.2010046E-03
+542.5000E-06,+2.3869353E-03,-60.3015069E-03
+543.0000E-06,+4.8994981E-03,-52.7638185E-03
+543.5000E-06,+22.4874376E-03,-40.2010046E-03
+544.0000E-06,+4.8994981E-03,-52.7638185E-03
+544.5000E-06,+8.6683423E-03,-42.7135674E-03
+545.0000E-06,+25.0000004E-03,-46.4824116E-03
+545.5000E-06,+41.3316585E-03,-40.2010046E-03
+546.0000E-06,+37.5628143E-03,-46.4824116E-03
+546.5000E-06,+4.8994981E-03,-40.2010046E-03
+547.0000E-06,-7.6633159E-03,-52.7638185E-03
+547.5000E-06,+22.4874376E-03,-40.2010046E-03
+548.0000E-06,+18.7185934E-03,-32.6633162E-03
+548.5000E-06,+8.6683423E-03,-40.2010046E-03
+549.0000E-06,+18.7185934E-03,-52.7638185E-03
+549.5000E-06,+22.4874376E-03,-40.2010046E-03
+550.0000E-06,+4.8994981E-03,-26.3819093E-03
+550.5000E-06,+22.4874376E-03,-60.3015069E-03
+551.0000E-06,+25.0000004E-03,-40.2010046E-03
+551.5000E-06,+8.6683423E-03,-42.7135674E-03
+552.0000E-06,+25.0000004E-03,-40.2010046E-03
+552.5000E-06,+22.4874376E-03,-40.2010046E-03
+553.0000E-06,+12.4371864E-03,-40.2010046E-03
+553.5000E-06,+4.8994981E-03,-40.2010046E-03
+554.0000E-06,+4.8994981E-03,-40.2010046E-03
+554.5000E-06,-11.4321600E-03,-40.2010046E-03
+555.0000E-06,-15.2010042E-03,-26.3819093E-03
+555.5000E-06,+4.8994981E-03,-36.4321604E-03
+556.0000E-06,+4.8994981E-03,-40.2010046E-03
+556.5000E-06,+2.3869353E-03,-20.1005023E-03
+557.0000E-06,+4.8994981E-03,-40.2010046E-03
+557.5000E-06,+4.8994981E-03,-36.4321604E-03
+558.0000E-06,+4.8994981E-03,-32.6633162E-03
+558.5000E-06,+22.4874376E-03,-40.2010046E-03
+559.0000E-06,+4.8994981E-03,-40.2010046E-03
+559.5000E-06,+22.4874376E-03,-40.2010046E-03
+560.0000E-06,+12.4371864E-03,-32.6633162E-03
+560.5000E-06,+8.6683423E-03,-20.1005023E-03
+561.0000E-06,-7.6633159E-03,-26.3819093E-03
+561.5000E-06,-8.9195973E-03,-33.9195976E-03
+562.0000E-06,-15.2010042E-03,-26.3819093E-03
+562.5000E-06,+2.3869353E-03,-40.2010046E-03
+563.0000E-06,+4.8994981E-03,-26.3819093E-03
+563.5000E-06,+4.8994981E-03,-20.1005023E-03
+564.0000E-06,-15.2010042E-03,-6.2814070E-03
+564.5000E-06,+4.8994981E-03,-20.1005023E-03
+565.0000E-06,+18.7185934E-03,-40.2010046E-03
+565.5000E-06,+4.8994981E-03,-40.2010046E-03
+566.0000E-06,-15.2010042E-03,-32.6633162E-03
+566.5000E-06,-15.2010042E-03,-22.6130651E-03
+567.0000E-06,+4.8994981E-03,-20.1005023E-03
+567.5000E-06,-11.4321600E-03,-20.1005023E-03
+568.0000E-06,-15.2010042E-03,-20.1005023E-03
+568.5000E-06,-11.4321600E-03,-2.5125628E-03
+569.0000E-06,-21.4824112E-03,-6.2814070E-03
+569.5000E-06,-35.3015065E-03,-20.1005023E-03
+570.0000E-06,-15.2010042E-03,-32.6633162E-03
+570.5000E-06,-15.2010042E-03,-20.1005023E-03
+571.0000E-06,-15.2010042E-03,-25.1256279E-03
+571.5000E-06,-31.5326623E-03,-20.1005023E-03
+572.0000E-06,-15.2010042E-03,-20.1005023E-03
+572.5000E-06,+2.3869353E-03,-22.6130651E-03
+573.0000E-06,-15.2010042E-03,-20.1005023E-03
+573.5000E-06,-15.2010042E-03,-20.1005023E-03
+574.0000E-06,-15.2010042E-03,-32.6633162E-03
+574.5000E-06,-11.4321600E-03,-36.4321604E-03
+575.0000E-06,-27.7638182E-03,-20.1005023E-03
+575.5000E-06,-35.3015065E-03,+0.0E+00
+576.0000E-06,-35.3015065E-03,+0.0E+00
+576.5000E-06,-35.3015065E-03,-20.1005023E-03
+577.0000E-06,-27.7638182E-03,-6.2814070E-03
+577.5000E-06,-35.3015065E-03,-20.1005023E-03
+578.0000E-06,-35.3015065E-03,-32.6633162E-03
+578.5000E-06,-20.2261298E-03,-20.1005023E-03
+579.0000E-06,-47.8643205E-03,-20.1005023E-03
+579.5000E-06,-35.3015065E-03,-36.4321604E-03
+580.0000E-06,-35.3015065E-03,-26.3819093E-03
+580.5000E-06,-35.3015065E-03,-36.4321604E-03
+581.0000E-06,-47.8643205E-03,-6.2814070E-03
+581.5000E-06,-51.6331646E-03,-20.1005023E-03
+582.0000E-06,-55.4020088E-03,-26.3819093E-03
+582.5000E-06,-71.7336669E-03,-20.1005023E-03
+583.0000E-06,-55.4020088E-03,-20.1005023E-03
+583.5000E-06,-51.6331646E-03,+0.0E+00
+584.0000E-06,-67.9648228E-03,-6.2814070E-03
+584.5000E-06,-55.4020088E-03,-20.1005023E-03
+585.0000E-06,-75.5025111E-03,-26.3819093E-03
+585.5000E-06,-75.5025111E-03,-22.6130651E-03
+586.0000E-06,-75.5025111E-03,-40.2010046E-03
+586.5000E-06,-75.5025111E-03,-36.4321604E-03
+587.0000E-06,-61.6834158E-03,-32.6633162E-03
+587.5000E-06,-57.9145716E-03,+0.0E+00
+588.0000E-06,-75.5025111E-03,-12.5628139E-03
+588.5000E-06,-91.8341692E-03,-20.1005023E-03
+589.0000E-06,-67.9648228E-03,-6.2814070E-03
+589.5000E-06,-75.5025111E-03,-36.4321604E-03
+590.0000E-06,-67.9648228E-03,-26.3819093E-03
+590.5000E-06,-71.7336669E-03,-20.1005023E-03
+591.0000E-06,-88.0653250E-03,-32.6633162E-03
+591.5000E-06,-78.0150739E-03,-20.1005023E-03
+592.0000E-06,-75.5025111E-03,-6.2814070E-03
+592.5000E-06,-75.5025111E-03,-20.1005023E-03
+593.0000E-06,-55.4020088E-03,-40.2010046E-03
+593.5000E-06,-71.7336669E-03,-40.2010046E-03
+594.0000E-06,-67.9648228E-03,-45.2261302E-03
+594.5000E-06,-75.5025111E-03,-20.1005023E-03
+595.0000E-06,-75.5025111E-03,-26.3819093E-03
+595.5000E-06,-71.7336669E-03,-40.2010046E-03
+596.0000E-06,-61.6834158E-03,-45.2261302E-03
+596.5000E-06,-78.0150739E-03,-40.2010046E-03
+597.0000E-06,-95.6030134E-03,-60.3015069E-03
+597.5000E-06,-91.8341692E-03,-42.7135674E-03
+598.0000E-06,-89.3216064E-03,-66.5829139E-03
+598.5000E-06,-95.6030134E-03,-60.3015069E-03
+599.0000E-06,-101.8844204E-03,-52.7638185E-03
+599.5000E-06,-95.6030134E-03,-56.5326627E-03
+600.0000E-06,-95.6030134E-03,-60.3015069E-03
+600.5000E-06,-91.8341692E-03,-42.7135674E-03
+601.0000E-06,-95.6030134E-03,-60.3015069E-03
+601.5000E-06,-80.5276367E-03,-60.3015069E-03
+602.0000E-06,-95.6030134E-03,-60.3015069E-03
+602.5000E-06,-75.5025111E-03,-60.3015069E-03
+603.0000E-06,-75.5025111E-03,-60.3015069E-03
+603.5000E-06,-91.8341692E-03,-45.2261302E-03
+604.0000E-06,-81.7839181E-03,-60.3015069E-03
+604.5000E-06,-111.9346715E-03,-80.4020092E-03
+605.0000E-06,-95.6030134E-03,-72.8643208E-03
+605.5000E-06,-95.6030134E-03,-62.8140697E-03
+606.0000E-06,-115.7035157E-03,-66.5829139E-03
+606.5000E-06,-95.6030134E-03,-80.4020092E-03
+607.0000E-06,-108.1658273E-03,-72.8643208E-03
+607.5000E-06,-78.0150739E-03,-76.6331650E-03
+608.0000E-06,-95.6030134E-03,-66.5829139E-03
+608.5000E-06,-95.6030134E-03,-74.1206022E-03
+609.0000E-06,-101.8844204E-03,-80.4020092E-03
+609.5000E-06,-115.7035157E-03,-65.3266325E-03
+610.0000E-06,-108.1658273E-03,-72.8643208E-03
+610.5000E-06,-91.8341692E-03,-80.4020092E-03
+611.0000E-06,-95.6030134E-03,-66.5829139E-03
+611.5000E-06,-98.1155762E-03,-96.7336673E-03
+612.0000E-06,-95.6030134E-03,-80.4020092E-03
+612.5000E-06,-115.7035157E-03,-80.4020092E-03
+613.0000E-06,-108.1658273E-03,-80.4020092E-03
+613.5000E-06,-109.4221087E-03,-100.5025115E-03
+614.0000E-06,-95.6030134E-03,-86.6834162E-03
+614.5000E-06,-75.5025111E-03,-80.4020092E-03
+615.0000E-06,-95.6030134E-03,-100.5025115E-03
+615.5000E-06,-57.9145716E-03,-100.5025115E-03
+616.0000E-06,-81.7839181E-03,-80.4020092E-03
+616.5000E-06,-78.0150739E-03,-80.4020092E-03
+617.0000E-06,-88.0653250E-03,-94.2211045E-03
+617.5000E-06,-71.7336669E-03,-80.4020092E-03
+618.0000E-06,-95.6030134E-03,-80.4020092E-03
+618.5000E-06,-91.8341692E-03,-76.6331650E-03
+619.0000E-06,-95.6030134E-03,-92.9648231E-03
+619.5000E-06,-78.0150739E-03,-100.5025115E-03
+620.0000E-06,-88.0653250E-03,-86.6834162E-03
+620.5000E-06,-91.8341692E-03,-80.4020092E-03
+621.0000E-06,-75.5025111E-03,-80.4020092E-03
+621.5000E-06,-75.5025111E-03,-60.3015069E-03
+622.0000E-06,-81.7839181E-03,-80.4020092E-03
+622.5000E-06,-75.5025111E-03,-76.6331650E-03
+623.0000E-06,-75.5025111E-03,-80.4020092E-03
+623.5000E-06,-75.5025111E-03,-96.7336673E-03
+624.0000E-06,-88.0653250E-03,-100.5025115E-03
+624.5000E-06,-95.6030134E-03,-80.4020092E-03
+625.0000E-06,-75.5025111E-03,-80.4020092E-03
+625.5000E-06,-91.8341692E-03,-80.4020092E-03
+626.0000E-06,-75.5025111E-03,-72.8643208E-03
+626.5000E-06,-80.5276367E-03,-76.6331650E-03
+627.0000E-06,-88.0653250E-03,-80.4020092E-03
+627.5000E-06,-60.4271344E-03,-80.4020092E-03
+628.0000E-06,-60.4271344E-03,-66.5829139E-03
+628.5000E-06,-55.4020088E-03,-80.4020092E-03
+629.0000E-06,-61.6834158E-03,-66.5829139E-03
+629.5000E-06,-57.9145716E-03,-76.6331650E-03
+630.0000E-06,-55.4020088E-03,-92.9648231E-03
+630.5000E-06,-71.7336669E-03,-80.4020092E-03
+631.0000E-06,-55.4020088E-03,-60.3015069E-03
+631.5000E-06,-51.6331646E-03,-76.6331650E-03
+632.0000E-06,-47.8643205E-03,-66.5829139E-03
+632.5000E-06,-51.6331646E-03,-80.4020092E-03
+633.0000E-06,-61.6834158E-03,-80.4020092E-03
+633.5000E-06,-51.6331646E-03,-60.3015069E-03
+634.0000E-06,-55.4020088E-03,-80.4020092E-03
+634.5000E-06,-37.8140693E-03,-76.6331650E-03
+635.0000E-06,-47.8643205E-03,-66.5829139E-03
+635.5000E-06,-51.6331646E-03,-80.4020092E-03
+636.0000E-06,-55.4020088E-03,-80.4020092E-03
+636.5000E-06,-37.8140693E-03,-60.3015069E-03
+637.0000E-06,-55.4020088E-03,-66.5829139E-03
+637.5000E-06,-55.4020088E-03,-60.3015069E-03
+638.0000E-06,-55.4020088E-03,-60.3015069E-03
+638.5000E-06,-55.4020088E-03,-60.3015069E-03
+639.0000E-06,-55.4020088E-03,-26.3819093E-03
+639.5000E-06,-49.1206018E-03,-40.2010046E-03
+640.0000E-06,-35.3015065E-03,-40.2010046E-03
+640.5000E-06,-35.3015065E-03,-56.5326627E-03
+641.0000E-06,-35.3015065E-03,-60.3015069E-03
+641.5000E-06,-35.3015065E-03,-42.7135674E-03
+642.0000E-06,-47.8643205E-03,-40.2010046E-03
+642.5000E-06,-35.3015065E-03,-36.4321604E-03
+643.0000E-06,-41.5829135E-03,-52.7638185E-03
+643.5000E-06,-35.3015065E-03,-54.0200999E-03
+644.0000E-06,-41.5829135E-03,-40.2010046E-03
+644.5000E-06,-35.3015065E-03,-20.1005023E-03
+645.0000E-06,-27.7638182E-03,-20.1005023E-03
+645.5000E-06,-35.3015065E-03,-20.1005023E-03
+646.0000E-06,-35.3015065E-03,-6.2814070E-03
+646.5000E-06,-51.6331646E-03,-16.3316581E-03
+647.0000E-06,-35.3015065E-03,-20.1005023E-03
+647.5000E-06,-37.8140693E-03,-20.1005023E-03
+648.0000E-06,-47.8643205E-03,+0.0E+00
+648.5000E-06,-51.6331646E-03,+0.0E+00
+649.0000E-06,-35.3015065E-03,+0.0E+00
+649.5000E-06,-35.3015065E-03,+0.0E+00
+650.0000E-06,-21.4824112E-03,-12.5628139E-03
+650.5000E-06,-35.3015065E-03,+0.0E+00
+651.0000E-06,-35.3015065E-03,+0.0E+00
+651.5000E-06,-35.3015065E-03,+0.0E+00
+652.0000E-06,-41.5829135E-03,+12.5628139E-03
+652.5000E-06,-31.5326623E-03,+20.1005023E-03
+653.0000E-06,-35.3015065E-03,+26.3819093E-03
+653.5000E-06,-55.4020088E-03,+2.5125628E-03
+654.0000E-06,-35.3015065E-03,+20.1005023E-03
+654.5000E-06,-35.3015065E-03,+16.3316581E-03
+655.0000E-06,-35.3015065E-03,+12.5628139E-03
+655.5000E-06,-31.5326623E-03,+20.1005023E-03
+656.0000E-06,-21.4824112E-03,+40.2010046E-03
+656.5000E-06,-37.8140693E-03,+40.2010046E-03
+657.0000E-06,-61.6834158E-03,+32.6633162E-03
+657.5000E-06,-40.3266321E-03,+22.6130651E-03
+658.0000E-06,-47.8643205E-03,+20.1005023E-03
+658.5000E-06,-55.4020088E-03,+22.6130651E-03
+659.0000E-06,-55.4020088E-03,+32.6633162E-03
+659.5000E-06,-55.4020088E-03,+42.7135674E-03
+660.0000E-06,-67.9648228E-03,+52.7638185E-03
+660.5000E-06,-57.9145716E-03,+40.2010046E-03
+661.0000E-06,-47.8643205E-03,+40.2010046E-03
+661.5000E-06,-55.4020088E-03,+42.7135674E-03
+662.0000E-06,-47.8643205E-03,+46.4824116E-03
+662.5000E-06,-69.2211041E-03,+60.3015069E-03
+663.0000E-06,-55.4020088E-03,+72.8643208E-03
+663.5000E-06,-57.9145716E-03,+80.4020092E-03
+664.0000E-06,-67.9648228E-03,+66.5829139E-03
+664.5000E-06,-71.7336669E-03,+62.8140697E-03
+665.0000E-06,-47.8643205E-03,+86.6834162E-03
+665.5000E-06,-71.7336669E-03,+80.4020092E-03
+666.0000E-06,-75.5025111E-03,+100.5025115E-03
+666.5000E-06,-75.5025111E-03,+80.4020092E-03
+667.0000E-06,-61.6834158E-03,+100.5025115E-03
+667.5000E-06,-75.5025111E-03,+80.4020092E-03
+668.0000E-06,-81.7839181E-03,+100.5025115E-03
+668.5000E-06,-95.6030134E-03,+80.4020092E-03
+669.0000E-06,-88.0653250E-03,+86.6834162E-03
+669.5000E-06,-95.6030134E-03,+96.7336673E-03
+670.0000E-06,-80.5276367E-03,+94.2211045E-03
+670.5000E-06,-95.6030134E-03,+85.4271348E-03
+671.0000E-06,-81.7839181E-03,+100.5025115E-03
+671.5000E-06,-75.5025111E-03,+80.4020092E-03
+672.0000E-06,-75.5025111E-03,+100.5025115E-03
+672.5000E-06,-78.0150739E-03,+100.5025115E-03
+673.0000E-06,-81.7839181E-03,+106.7839185E-03
+673.5000E-06,-109.4221087E-03,+80.4020092E-03
+674.0000E-06,-108.1658273E-03,+106.7839185E-03
+674.5000E-06,-115.7035157E-03,+100.5025115E-03
+675.0000E-06,-108.1658273E-03,+106.7839185E-03
+675.5000E-06,-98.1155762E-03,+100.5025115E-03
+676.0000E-06,-115.7035157E-03,+106.7839185E-03
+676.5000E-06,-100.6281390E-03,+120.6030138E-03
+677.0000E-06,-128.2663296E-03,+113.0653254E-03
+677.5000E-06,-118.2160785E-03,+85.4271348E-03
+678.0000E-06,-128.2663296E-03,+100.5025115E-03
+678.5000E-06,-135.8040180E-03,+100.5025115E-03
+679.0000E-06,-121.9849227E-03,+100.5025115E-03
+679.5000E-06,-118.2160785E-03,+80.4020092E-03
+680.0000E-06,-135.8040180E-03,+100.5025115E-03
+680.5000E-06,-152.1356761E-03,+103.0150743E-03
+681.0000E-06,-128.2663296E-03,+100.5025115E-03
+681.5000E-06,-115.7035157E-03,+100.5025115E-03
+682.0000E-06,-135.8040180E-03,+113.0653254E-03
+682.5000E-06,-118.2160785E-03,+136.9346719E-03
+683.0000E-06,-148.3668319E-03,+94.2211045E-03
+683.5000E-06,-135.8040180E-03,+103.0150743E-03
+684.0000E-06,-135.8040180E-03,+100.5025115E-03
+684.5000E-06,-155.9045203E-03,+100.5025115E-03
+685.0000E-06,-135.8040180E-03,+120.6030138E-03
+685.5000E-06,-135.8040180E-03,+82.9145720E-03
+686.0000E-06,-128.2663296E-03,+120.6030138E-03
+686.5000E-06,-152.1356761E-03,+120.6030138E-03
+687.0000E-06,-148.3668319E-03,+92.9648231E-03
+687.5000E-06,-135.8040180E-03,+100.5025115E-03
+688.0000E-06,-155.9045203E-03,+86.6834162E-03
+688.5000E-06,-155.9045203E-03,+96.7336673E-03
+689.0000E-06,-155.9045203E-03,+86.6834162E-03
+689.5000E-06,-172.2361784E-03,+80.4020092E-03
+690.0000E-06,-162.1859273E-03,+86.6834162E-03
+690.5000E-06,-172.2361784E-03,+80.4020092E-03
+691.0000E-06,-155.9045203E-03,+86.6834162E-03
+691.5000E-06,-138.3165808E-03,+100.5025115E-03
+692.0000E-06,-168.4673342E-03,+86.6834162E-03
+692.5000E-06,-155.9045203E-03,+80.4020092E-03
+693.0000E-06,-155.9045203E-03,+86.6834162E-03
+693.5000E-06,-158.4170831E-03,+96.7336673E-03
+694.0000E-06,-148.3668319E-03,+100.5025115E-03
+694.5000E-06,-158.4170831E-03,+80.4020092E-03
+695.0000E-06,-155.9045203E-03,+92.9648231E-03
+695.5000E-06,-155.9045203E-03,+60.3015069E-03
+696.0000E-06,-155.9045203E-03,+66.5829139E-03
+696.5000E-06,-155.9045203E-03,+80.4020092E-03
+697.0000E-06,-176.0050226E-03,+86.6834162E-03
+697.5000E-06,-189.8241179E-03,+62.8140697E-03
+698.0000E-06,-176.0050226E-03,+80.4020092E-03
+698.5000E-06,-176.0050226E-03,+76.6331650E-03
+699.0000E-06,-162.1859273E-03,+60.3015069E-03
+699.5000E-06,-192.3366807E-03,+76.6331650E-03
+700.0000E-06,-168.4673342E-03,+40.2010046E-03
+700.5000E-06,-155.9045203E-03,+60.3015069E-03
+701.0000E-06,-142.0854250E-03,+60.3015069E-03
+701.5000E-06,-138.3165808E-03,+80.4020092E-03
+702.0000E-06,-148.3668319E-03,+33.9195976E-03
+702.5000E-06,-135.8040180E-03,+40.2010046E-03
+703.0000E-06,-135.8040180E-03,+40.2010046E-03
+703.5000E-06,-152.1356761E-03,+40.2010046E-03
+704.0000E-06,-148.3668319E-03,+26.3819093E-03
+704.5000E-06,-172.2361784E-03,+36.4321604E-03
+705.0000E-06,-155.9045203E-03,+26.3819093E-03
+705.5000E-06,-158.4170831E-03,+36.4321604E-03
+706.0000E-06,-142.0854250E-03,+26.3819093E-03
+706.5000E-06,-135.8040180E-03,+36.4321604E-03
+707.0000E-06,-155.9045203E-03,+26.3819093E-03
+707.5000E-06,-135.8040180E-03,+36.4321604E-03
+708.0000E-06,-135.8040180E-03,+40.2010046E-03
+708.5000E-06,-118.2160785E-03,+20.1005023E-03
+709.0000E-06,-128.2663296E-03,+20.1005023E-03
+709.5000E-06,-135.8040180E-03,+0.0E+00
+710.0000E-06,-128.2663296E-03,+0.0E+00
+710.5000E-06,-115.7035157E-03,-16.3316581E-03
+711.0000E-06,-115.7035157E-03,+6.2814070E-03
+711.5000E-06,-118.2160785E-03,+16.3316581E-03
+712.0000E-06,-115.7035157E-03,+6.2814070E-03
+712.5000E-06,-115.7035157E-03,+0.0E+00
+713.0000E-06,-101.8844204E-03,+0.0E+00
+713.5000E-06,-98.1155762E-03,-2.5125628E-03
+714.0000E-06,-108.1658273E-03,-20.1005023E-03
+714.5000E-06,-95.6030134E-03,-20.1005023E-03
+715.0000E-06,-88.0653250E-03,-12.5628139E-03
+715.5000E-06,-91.8341692E-03,-20.1005023E-03
+716.0000E-06,-88.0653250E-03,-6.2814070E-03
+716.5000E-06,-91.8341692E-03,-16.3316581E-03
+717.0000E-06,-69.2211041E-03,-20.1005023E-03
+717.5000E-06,-57.9145716E-03,-16.3316581E-03
+718.0000E-06,-55.4020088E-03,-20.1005023E-03
+718.5000E-06,-57.9145716E-03,+0.0E+00
+719.0000E-06,-55.4020088E-03,-20.1005023E-03
+719.5000E-06,-55.4020088E-03,-20.1005023E-03
+720.0000E-06,-47.8643205E-03,-20.1005023E-03
+720.5000E-06,-31.5326623E-03,-20.1005023E-03
+721.0000E-06,-35.3015065E-03,-20.1005023E-03
+721.5000E-06,-51.6331646E-03,-33.9195976E-03
+722.0000E-06,-15.2010042E-03,-6.2814070E-03
+722.5000E-06,-15.2010042E-03,-20.1005023E-03
+723.0000E-06,-8.9195973E-03,-26.3819093E-03
+723.5000E-06,-17.7135670E-03,-20.1005023E-03
+724.0000E-06,-1.3819089E-03,-20.1005023E-03
+724.5000E-06,+4.8994981E-03,-20.1005023E-03
+725.0000E-06,+4.8994981E-03,-12.5628139E-03
+725.5000E-06,+4.8994981E-03,-20.1005023E-03
+726.0000E-06,+12.4371864E-03,-6.2814070E-03
+726.5000E-06,+25.0000004E-03,+0.0E+00
+727.0000E-06,+25.0000004E-03,-6.2814070E-03
+727.5000E-06,+25.0000004E-03,-2.5125628E-03
+728.0000E-06,+31.2814073E-03,-20.1005023E-03
+728.5000E-06,+27.5125632E-03,+0.0E+00
+729.0000E-06,+45.1005027E-03,+0.0E+00
+729.5000E-06,+47.6130655E-03,+0.0E+00
+730.0000E-06,+65.2010050E-03,+0.0E+00
+730.5000E-06,+61.4321608E-03,+20.1005023E-03
+731.0000E-06,+51.3819096E-03,+20.1005023E-03
+731.5000E-06,+67.7135678E-03,+20.1005023E-03
+732.0000E-06,+105.4020096E-03,+20.1005023E-03
+732.5000E-06,+87.8140701E-03,+20.1005023E-03
+733.0000E-06,+125.5025119E-03,+40.2010046E-03
+733.5000E-06,+125.5025119E-03,+40.2010046E-03
+734.0000E-06,+111.6834165E-03,+40.2010046E-03
+734.5000E-06,+121.7336677E-03,+40.2010046E-03
+735.0000E-06,+125.5025119E-03,+46.4824116E-03
+735.5000E-06,+145.6030142E-03,+60.3015069E-03
+736.0000E-06,+138.0653258E-03,+46.4824116E-03
+736.5000E-06,+145.6030142E-03,+42.7135674E-03
+737.0000E-06,+165.7035165E-03,+60.3015069E-03
+737.5000E-06,+165.7035165E-03,+62.8140697E-03
+738.0000E-06,+171.9849234E-03,+80.4020092E-03
+738.5000E-06,+165.7035165E-03,+100.5025115E-03
+739.0000E-06,+185.8040188E-03,+86.6834162E-03
+739.5000E-06,+188.3165815E-03,+100.5025115E-03
+740.0000E-06,+185.8040188E-03,+100.5025115E-03
+740.5000E-06,+185.8040188E-03,+116.8341696E-03
+741.0000E-06,+205.9045210E-03,+106.7839185E-03
+741.5000E-06,+205.9045210E-03,+116.8341696E-03
+742.0000E-06,+205.9045210E-03,+120.6030138E-03
+742.5000E-06,+208.4170838E-03,+123.1155766E-03
+743.0000E-06,+226.0050233E-03,+140.7035161E-03
+743.5000E-06,+226.0050233E-03,+140.7035161E-03
+744.0000E-06,+232.2864303E-03,+160.8040184E-03
+744.5000E-06,+246.1055256E-03,+160.8040184E-03
+745.0000E-06,+266.2060279E-03,+173.3668323E-03
+745.5000E-06,+246.1055256E-03,+180.9045207E-03
+746.0000E-06,+226.0050233E-03,+187.1859276E-03
+746.5000E-06,+246.1055256E-03,+197.2361788E-03
+747.0000E-06,+238.5678373E-03,+221.1055253E-03
+747.5000E-06,+248.6180884E-03,+223.6180881E-03
